Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1
Date and Time,Time (s),Force Beam 1 (N),Force Beam 2 (N),Force Beam 3 (N),Force Beam 4 (N),Normal Force (N),Parallel Force (N),Force Beam 1 (N),Force Beam 2 (N),Force Beam 3 (N),Force Beam 4 (N),Normal Force (N),Parallel Force (N)
2/20/2019 21:03,"6,441","129,53","41,80","-0,33","112,76","283,75","23,38","96,12","3,05","1,50","69,88","170,55","-8,41"
2/20/2019 21:03,"6,442","129,53","41,91","-0,28","112,76","283,92","23,72","95,79","2,85","1,67","69,54","169,85","-8,46"
2/20/2019 21:03,"6,443","129,34","42,10","0,03","112,70","284,17","23,64","95,68","2,83","1,53","69,41","169,44","-8,41"
2/20/2019 21:03,"6,444","129,50","41,88","-0,08","112,51","283,81","23,59","95,34","2,61","1,53","69,15","168,62","-8,33"
2/20/2019 21:03,"6,445","129,31","41,99","-0,08","112,56","283,78","23,90","94,81","2,72","1,47","68,96","167,97","-8,41"
2/20/2019 21:03,"6,446","129,72","41,88","-0,14","112,54","284,00","23,77","94,79","3,02","1,61","68,99","168,40","-8,20"
2/20/2019 21:03,"6,447","129,61","41,94","-0,03","112,54","284,06","23,98","94,68","3,02","1,53","68,62","167,84","-7,72"
2/20/2019 21:03,"6,448","129,53","41,72","-0,19","112,29","283,34","23,81","94,23","2,96","1,45","68,30","166,94","-7,72"
2/20/2019 21:03,"6,449","129,47","41,80","-0,08","112,18","283,37","23,81","93,90","2,69","1,45","68,25","166,28","-7,85"
2/20/2019 21:03,"6,450","129,61","41,74","0,00","112,18","283,54","23,90","93,84","3,07","1,58","68,12","166,62","-7,85"
2/20/2019 21:03,"6,451","129,61","41,58","-0,17","112,40","283,42","24,03","93,73","3,05","1,34","67,91","166,02","-7,72"
2/20/2019 21:03,"6,452","129,61","41,74","-0,17","112,26","283,45","23,90","93,54","3,05","1,56","67,99","166,13","-7,63"
2/20/2019 21:03,"6,453","130,00","41,88","-0,19","112,15","283,84","23,85","93,48","3,24","1,64","67,78","166,13","-7,68"
2/20/2019 21:03,"6,454","129,64","41,99","-0,03","112,13","283,73","23,81","93,37","3,21","1,64","67,35","165,57","-7,81"
2/20/2019 21:03,"6,455","129,80","41,94","-0,11","112,26","283,89","23,68","92,76","3,18","1,36","67,33","164,64","-7,72"
2/20/2019 21:03,"6,456","130,00","41,88","-0,19","112,13","283,81","23,68","92,68","3,43","1,50","67,28","164,88","-7,59"
2/20/2019 21:03,"6,457","130,22","42,21","-0,17","112,29","284,55","23,77","92,65","3,54","1,67","66,93","164,79","-7,72"
2/20/2019 21:03,"6,458","130,08","42,07","-0,25","112,02","283,92","23,90","92,40","3,32","1,53","66,93","164,18","-7,37"
2/20/2019 21:03,"6,459","130,19","42,46","-0,19","112,35","284,80","23,68","92,17","3,51","1,64","66,80","164,13","-7,68"
2/20/2019 21:03,"6,460","130,38","42,40","-0,06","112,37","285,10","23,68","91,92","3,38","1,69","66,72","163,72","-7,68"
2/20/2019 21:03,"6,461","130,35","42,51","-0,17","112,21","284,91","23,59","91,67","3,54","1,50","66,43","163,15","-7,42"
2/20/2019 21:03,"6,462","130,68","42,65","-0,11","112,40","285,62","23,42","91,48","3,68","1,39","66,17","162,72","-7,59"
2/20/2019 21:03,"6,463","130,66","42,60","0,03","112,29","285,57","23,51","91,29","3,51","1,50","66,09","162,39","-7,20"
2/20/2019 21:03,"6,464","130,79","42,71","-0,28","112,26","285,49","23,42","91,42","3,29","1,61","65,64","161,97","-7,24"
2/20/2019 21:03,"6,465","130,88","42,76","-0,08","112,18","285,74","23,42","91,06","3,79","1,45","65,46","161,76","-7,50"
2/20/2019 21:03,"6,466","131,07","42,35","-0,08","112,32","285,65","23,16","90,79","3,49","1,39","65,25","160,91","-7,81"
2/20/2019 21:03,"6,467","131,01","42,68","-0,14","112,24","285,79","23,25","90,59","3,40","1,39","65,09","160,48","-7,63"
2/20/2019 21:03,"6,468","131,12","42,57","-0,30","112,05","285,43","23,42","90,51","3,60","1,45","64,98","160,53","-7,72"
2/20/2019 21:03,"6,469","131,34","42,65","-0,22","111,91","285,68","23,55","90,56","3,65","1,36","64,67","160,25","-7,59"
2/20/2019 21:03,"6,470","131,65","42,65","-0,19","111,91","286,01","23,20","90,06","3,82","1,58","64,59","160,05","-7,98"
2/20/2019 21:03,"6,471","131,51","42,54","-0,39","112,21","285,87","23,42","90,34","3,73","1,53","64,35","159,95","-7,63"
2/20/2019 21:03,"6,472","131,78","42,65","-0,19","111,83","286,07","23,20","90,09","3,93","1,53","63,96","159,50","-7,81"
2/20/2019 21:03,"6,473","131,95","42,73","-0,22","112,05","286,50","23,07","90,04","3,76","1,78","63,64","159,21","-8,07"
2/20/2019 21:03,"6,474","131,89","42,60","-0,08","112,07","286,48","23,07","89,56","3,76","1,56","63,82","158,70","-7,72"
2/20/2019 21:03,"6,475","131,89","42,79","-0,28","111,69","286,09","23,03","89,29","3,79","1,26","63,56","157,89","-7,63"
2/20/2019 21:03,"6,476","132,00","42,71","-0,19","111,74","286,26","23,03","89,17","4,09","1,36","63,35","157,98","-7,85"
2/20/2019 21:03,"6,477","132,17","42,87","-0,28","111,80","286,56","22,99","88,98","3,98","1,34","63,19","157,49","-7,63"
2/20/2019 21:03,"6,478","132,22","42,93","-0,06","111,74","286,84","22,64","88,90","3,98","1,47","63,03","157,39","-7,81"
2/20/2019 21:03,"6,479","132,52","43,01","-0,25","111,83","287,11","22,60","88,53","4,15","1,67","62,77","157,12","-8,07"
2/20/2019 21:03,"6,480","132,63","42,87","-0,14","111,96","287,33","22,60","88,26","4,09","1,50","62,74","156,59","-8,24"
2/20/2019 21:03,"6,481","132,55","43,17","-0,25","112,05","287,52","22,38","88,26","3,93","1,28","62,53","156,00","-8,07"
2/20/2019 21:03,"6,482","132,55","43,31","-0,14","112,02","287,74","22,47","87,95","3,95","1,34","62,32","155,57","-8,11"
2/20/2019 21:03,"6,483","132,69","43,20","-0,30","111,99","287,58","22,51","87,78","4,04","1,67","61,90","155,39","-8,02"
2/20/2019 21:03,"6,484","132,94","43,12","-0,08","111,77","287,74","22,17","87,67","3,93","1,47","61,77","154,84","-8,33"
2/20/2019 21:03,"6,485","132,83","43,39","-0,22","111,96","287,96","22,04","87,28","4,04","1,67","61,51","154,49","-8,37"
2/20/2019 21:03,"6,486","132,85","43,23","-0,28","111,96","287,77","22,17","87,31","3,98","1,39","61,30","153,98","-8,11"
2/20/2019 21:03,"6,487","132,80","43,26","-0,28","111,64","287,41","22,17","87,23","4,20","1,50","60,95","153,88","-7,98"
2/20/2019 21:03,"6,488","133,27","43,15","-0,03","111,64","288,02","22,21","86,95","4,17","1,42","60,87","153,42","-8,02"
2/20/2019 21:03,"6,489","133,35","43,23","-0,08","111,64","288,13","21,86","86,78","4,15","1,28","60,58","152,80","-8,41"
2/20/2019 21:03,"6,490","133,35","43,01","-0,14","111,64","287,85","22,04","86,73","4,34","1,53","60,48","153,07","-8,37"
2/20/2019 21:03,"6,491","133,29","43,01","-0,33","111,42","287,39","22,04","86,59","4,31","1,34","60,00","152,24","-8,33"
2/20/2019 21:03,"6,492","133,10","43,26","-0,22","111,42","287,55","21,65","85,90","4,15","1,23","60,14","151,41","-8,15"
2/20/2019 21:03,"6,493","133,60","43,20","-0,30","111,28","287,77","21,82","85,84","4,28","1,36","59,69","151,18","-8,37"
2/20/2019 21:03,"6,494","133,27","43,20","-0,25","111,20","287,42","21,86","85,76","4,31","1,39","59,61","151,07","-8,41"
2/20/2019 21:03,"6,495","133,32","43,28","-0,17","111,31","287,75","21,73","85,59","4,42","1,34","59,32","150,67","-8,37"
2/20/2019 21:03,"6,496","133,57","43,42","0,08","111,20","288,27","21,60","85,42","4,59","1,75","59,37","151,13","-8,37"
2/20/2019 21:03,"6,497","133,32","43,53","-0,41","111,20","287,64","21,60","85,12","4,56","1,28","59,06","150,01","-8,67"
2/20/2019 21:03,"6,498","133,38","43,67","-0,33","111,25","287,97","21,65","85,01","4,39","1,42","59,08","149,90","-8,15"
2/20/2019 21:03,"6,499","133,38","44,05","-0,22","111,20","288,41","21,47","84,95","4,48","1,28","58,77","149,48","-8,41"
2/20/2019 21:03,"6,500","133,60","44,41","-0,14","111,42","289,29","21,43","84,67","4,72","1,58","58,92","149,90","-8,41"
2/20/2019 21:03,"6,501","133,60","44,08","-0,11","111,47","289,04","21,34","84,45","5,02","1,53","58,58","149,59","-8,20"
2/20/2019 21:03,"6,502","133,35","44,30","-0,28","111,94","289,31","21,26","84,45","4,72","1,72","58,19","149,08","-8,54"
2/20/2019 21:03,"6,503","133,35","44,58","-0,28","111,77","289,42","21,13","84,17","4,75","1,50","58,29","148,72","-8,41"
2/20/2019 21:03,"6,504","133,13","44,80","-0,14","111,58","289,37","21,30","83,92","4,91","1,61","57,90","148,35","-8,41"
2/20/2019 21:03,"6,505","133,24","44,88","-0,25","111,72","289,59","21,30","83,73","5,11","1,72","58,03","148,58","-8,37"
2/20/2019 21:03,"6,506","133,21","44,91","-0,14","111,69","289,67","21,34","83,73","4,94","1,50","57,63","147,81","-8,28"
2/20/2019 21:03,"6,507","133,32","45,10","0,00","111,72","290,14","20,87","83,59","5,08","1,56","57,66","147,89","-8,41"
2/20/2019 21:03,"6,508","133,40","45,07","-0,19","111,64","289,92","20,91","83,48","5,33","1,53","57,50","147,84","-8,28"
2/20/2019 21:03,"6,509","133,27","45,15","-0,36","111,42","289,48","21,08","83,42","5,16","1,58","57,19","147,35","-8,46"
2/20/2019 21:03,"6,510","133,05","45,51","-0,08","111,80","290,27","20,87","83,06","5,30","1,47","57,00","146,84","-8,41"
2/20/2019 21:03,"6,511","133,05","45,48","0,03","111,66","290,22","20,83","82,81","5,52","1,50","57,13","146,97","-8,02"
2/20/2019 21:03,"6,512","133,27","45,70","-0,41","111,74","290,30","20,78","82,95","5,63","1,34","56,90","146,81","-8,24"
2/20/2019 21:03,"6,513","133,38","45,81","-0,30","111,53","290,41","20,91","82,70","5,41","1,39","57,08","146,58","-8,24"
2/20/2019 21:03,"6,514","133,24","46,33","-0,03","111,80","291,35","20,87","82,73","5,46","1,47","56,55","146,22","-8,24"
2/20/2019 21:03,"6,515","133,27","46,28","-0,22","111,64","290,96","20,95","82,48","5,85","1,58","56,53","146,44","-8,07"
2/20/2019 21:03,"6,516","133,10","46,44","-0,19","111,64","290,99","20,91","82,34","5,90","1,80","56,71","146,76","-8,07"
2/20/2019 21:03,"6,517","132,88","46,72","-0,41","111,64","290,82","20,65","82,12","6,04","1,61","56,34","146,11","-8,07"
2/20/2019 21:03,"6,518","132,83","47,05","-0,25","111,80","291,43","20,78","82,17","6,15","1,58","56,11","146,01","-7,89"
2/20/2019 21:03,"6,519","132,88","47,41","-0,11","111,91","292,09","20,91","81,98","6,40","1,69","56,13","146,20","-7,89"
2/20/2019 21:03,"6,520","132,85","47,19","-0,14","112,07","291,98","20,74","81,89","6,23","1,45","55,97","145,55","-7,85"
2/20/2019 21:03,"6,521","132,83","47,49","-0,28","112,02","292,06","20,65","81,59","6,45","1,67","55,92","145,63","-7,98"
2/20/2019 21:03,"6,522","132,83","48,07","-0,19","112,24","292,94","21,04","81,64","6,54","1,78","55,95","145,90","-8,28"
2/20/2019 21:03,"6,523","132,74","48,31","-0,03","112,18","293,21","20,78","81,39","6,81","1,78","55,66","145,64","-8,02"
2/20/2019 21:03,"6,524","132,83","48,48","-0,19","112,26","293,38","20,74","81,45","6,75","1,78","55,76","145,74","-7,72"
2/20/2019 21:03,"6,525","132,85","48,59","-0,25","112,24","293,43","20,74","81,00","6,92","1,69","55,45","145,07","-7,81"
2/20/2019 21:03,"6,526","132,83","48,81","-0,22","112,51","293,92","20,78","81,20","6,97","1,75","55,34","145,26","-7,89"
2/20/2019 21:03,"6,527","132,66","48,81","-0,39","112,54","293,62","20,95","81,26","7,33","1,78","55,53","145,89","-7,81"
2/20/2019 21:03,"6,528","132,83","49,39","-0,25","112,78","294,75","20,91","81,28","7,77","1,67","55,42","146,14","-7,33"
2/20/2019 21:03,"6,529","132,77","49,52","-0,25","112,73","294,78","20,65","81,23","7,80","1,80","55,32","146,14","-7,72"
2/20/2019 21:03,"6,530","132,83","49,69","-0,19","112,81","295,13","20,91","81,00","7,94","1,94","55,34","146,22","-7,29"
2/20/2019 21:03,"6,531","132,77","49,85","-0,08","112,89","295,44","21,21","80,89","8,10","2,02","55,16","146,17","-7,37"
2/20/2019 21:03,"6,532","132,55","49,91","-0,36","112,78","294,88","21,21","80,81","8,32","1,88","55,13","146,15","-7,24"
2/20/2019 21:03,"6,533","132,80","50,27","-0,25","112,67","295,49","20,87","80,73","8,65","1,86","54,97","146,21","-7,11"
2/20/2019 21:03,"6,534","132,88","50,51","-0,28","112,95","296,07","21,21","80,48","8,81","1,97","55,08","146,34","-7,16"
2/20/2019 21:03,"6,535","132,83","50,60","-0,17","112,95","296,20","20,95","80,56","8,62","1,88","55,11","146,17","-6,90"
2/20/2019 21:03,"6,536","132,72","50,95","-0,22","112,84","296,29","21,17","80,56","9,23","2,05","54,89","146,73","-7,11"
2/20/2019 21:03,"6,537","132,72","51,01","-0,19","113,17","296,70","21,39","80,37","9,45","1,99","54,82","146,62","-6,85"
2/20/2019 21:03,"6,538","132,83","51,12","-0,30","113,36","297,00","21,26","80,34","9,58","2,05","54,68","146,65","-7,03"
2/20/2019 21:03,"6,539","132,83","51,39","-0,14","113,38","297,47","21,13","80,45","9,58","1,99","54,79","146,82","-6,85"
2/20/2019 21:03,"6,540","132,96","51,67","-0,28","113,38","297,74","21,08","80,20","10,02","1,78","54,68","146,68","-6,77"
2/20/2019 21:03,"6,541","132,88","51,89","-0,28","113,63","298,12","21,13","79,98","9,91","1,88","54,42","146,20","-6,68"
2/20/2019 21:03,"6,542","132,96","52,30","-0,11","113,88","299,03","21,43","79,95","10,00","1,78","54,39","146,11","-6,51"
2/20/2019 21:03,"6,543","132,83","52,52","-0,14","113,82","299,03","21,30","79,73","10,19","1,94","54,45","146,30","-6,33"
2/20/2019 21:03,"6,544","132,99","52,60","-0,30","113,82","299,11","21,43","79,84","10,49","1,97","54,24","146,53","-6,16"
2/20/2019 21:03,"6,545","133,16","52,88","-0,08","113,98","299,94","21,26","79,53","10,79","2,21","54,21","146,75","-6,20"
2/20/2019 21:03,"6,546","132,96","53,18","-0,25","114,04","299,94","21,34","79,48","11,12","2,30","54,24","147,13","-6,38"
2/20/2019 21:03,"6,547","133,21","53,43","-0,03","114,20","300,82","21,30","79,28","11,42","2,13","53,92","146,76","-5,94"
2/20/2019 21:03,"6,548","133,10","53,84","-0,14","114,34","301,14","21,60","79,20","11,34","2,32","54,03","146,89","-5,99"
2/20/2019 21:03,"6,549","133,13","54,03","-0,19","114,70","301,66","21,34","78,78","11,53","2,21","54,13","146,66","-5,81"
2/20/2019 21:03,"6,550","133,32","54,20","-0,25","114,70","301,97","21,34","78,70","11,73","2,10","53,81","146,34","-5,81"
2/20/2019 21:03,"6,551","133,40","54,47","-0,14","114,80","302,54","21,60","78,34","11,95","2,13","53,92","146,33","-5,68"
2/20/2019 21:03,"6,552","133,46","54,47","-0,28","115,13","302,79","21,86","78,53","11,73","2,27","53,71","146,23","-5,81"
2/20/2019 21:03,"6,553","133,60","54,97","-0,25","115,13","303,45","21,60","78,59","11,81","2,35","53,71","146,46","-5,86"
2/20/2019 21:03,"6,554","133,71","55,16","-0,22","115,24","303,89","21,69","78,17","12,30","2,30","53,42","146,19","-5,51"
2/20/2019 21:03,"6,555","133,71","55,46","-0,08","115,43","304,52","21,65","77,92","12,22","2,19","53,39","145,72","-5,47"
2/20/2019 21:03,"6,556","133,73","55,57","-0,17","115,51","304,66","21,73","77,92","12,69","2,05","53,23","145,89","-5,55"
2/20/2019 21:03,"6,557","133,82","55,82","-0,25","115,79","305,18","22,21","77,45","12,36","2,27","53,05","145,12","-5,38"
2/20/2019 21:03,"6,558","133,98","56,20","-0,08","115,65","305,75","21,86","77,70","12,63","2,24","52,89","145,46","-5,55"
2/20/2019 21:03,"6,559","134,01","56,40","-0,19","116,23","306,44","22,12","77,45","12,69","2,32","52,87","145,32","-5,51"
2/20/2019 21:03,"6,560","134,20","56,70","-0,19","116,06","306,77","21,86","77,31","12,96","2,40","52,76","145,44","-5,38"
2/20/2019 21:03,"6,561","134,20","57,17","-0,41","116,23","307,18","21,86","77,17","12,82","2,40","52,52","144,92","-5,12"
2/20/2019 21:03,"6,562","134,20","57,44","-0,08","116,31","307,87","22,04","76,89","13,02","2,38","52,55","144,84","-5,16"
2/20/2019 21:03,"6,563","134,42","57,80","-0,19","116,39","308,42","21,78","76,64","13,32","2,21","52,37","144,54","-5,12"
2/20/2019 21:03,"6,564","134,59","57,80","-0,08","116,88","309,18","21,91","76,56","13,13","2,40","52,34","144,43","-5,12"
2/20/2019 21:03,"6,565","134,72","58,32","0,00","116,69","309,73","22,21","76,28","13,13","2,21","52,08","143,70","-5,03"
2/20/2019 21:03,"6,566","134,61","58,60","-0,14","117,10","310,17","22,12","76,11","13,26","2,10","51,97","143,45","-4,95"
2/20/2019 21:03,"6,567","134,78","59,01","-0,17","117,32","310,94","22,17","76,20","13,59","2,49","51,92","144,20","-5,08"
2/20/2019 21:03,"6,568","134,83","59,31","-0,08","117,45","311,52","21,95","76,06","13,24","2,38","51,76","143,43","-4,99"
2/20/2019 21:03,"6,569","135,03","59,50","-0,22","117,43","311,74","22,04","75,73","13,65","2,43","51,81","143,62","-4,90"
2/20/2019 21:03,"6,570","135,16","59,86","-0,06","117,73","312,70","22,12","75,67","13,90","2,49","51,60","143,65","-5,12"
2/20/2019 21:03,"6,571","135,03","60,14","-0,17","117,86","312,86","21,99","75,56","13,76","2,49","51,58","143,38","-4,73"
2/20/2019 21:03,"6,572","135,08","60,63","-0,14","118,27","313,85","21,99","75,23","13,65","2,46","51,34","142,67","-4,90"
2/20/2019 21:03,"6,573","135,33","61,10","-0,28","118,14","314,29","21,69","74,89","13,51","2,32","51,31","142,04","-4,95"
2/20/2019 21:03,"6,574","135,49","61,24","-0,36","118,55","314,92","21,99","75,14","13,76","2,21","51,18","142,29","-4,73"
2/20/2019 21:03,"6,575","135,66","61,76","-0,19","118,90","316,13","22,17","74,48","13,90","2,27","51,07","141,71","-4,95"
2/20/2019 21:03,"6,576","135,49","61,95","-0,19","118,68","315,93","21,82","74,50","13,90","2,43","50,94","141,77","-4,95"
2/20/2019 21:03,"6,577","135,49","62,64","-0,41","118,93","316,65","21,86","74,34","13,98","2,21","50,73","141,26","-4,73"
2/20/2019 21:03,"6,578","135,71","62,99","-0,30","118,85","317,25","21,82","74,11","14,09","2,30","50,60","141,10","-4,69"
2/20/2019 21:03,"6,579","135,96","63,27","-0,11","119,29","318,41","22,08","74,00","14,01","2,38","50,31","140,70","-4,52"
2/20/2019 21:03,"6,580","135,96","63,96","-0,08","119,72","319,56","22,17","73,67","14,09","2,43","50,18","140,37","-4,69"
2/20/2019 21:03,"6,581","135,96","64,09","-0,33","119,59","319,31","22,08","73,45","14,42","2,51","50,34","140,72","-4,65"
2/20/2019 21:03,"6,582","135,74","64,48","-0,30","119,64","319,56","21,99","73,61","14,17","2,35","50,07","140,21","-4,78"
2/20/2019 21:03,"6,583","136,04","64,95","-0,25","119,97","320,71","22,17","73,11","14,47","2,49","50,07","140,15","-4,43"
2/20/2019 21:03,"6,584","136,02","65,52","-0,03","120,21","321,73","21,86","73,00","14,17","2,32","50,07","139,57","-4,30"
2/20/2019 21:03,"6,585","135,93","66,10","-0,28","120,51","322,27","22,04","72,86","14,50","2,40","49,97","139,74","-4,43"
2/20/2019 21:03,"6,586","136,02","66,27","-0,19","120,43","322,52","21,99","72,56","14,55","2,60","49,89","139,60","-4,56"
2/20/2019 21:03,"6,587","136,15","66,65","-0,33","120,82","323,29","22,04","72,50","14,45","2,46","49,65","139,06","-4,56"
2/20/2019 21:03,"6,588","136,07","67,37","-0,19","120,98","324,22","21,99","72,17","14,53","2,43","49,49","138,62","-4,56"
2/20/2019 21:03,"6,589","135,91","67,56","-0,14","121,17","324,50","21,99","72,11","14,47","2,38","49,23","138,19","-4,39"
2/20/2019 21:03,"6,590","136,13","68,05","-0,22","121,25","325,21","22,12","71,81","14,53","2,35","49,18","137,86","-4,26"
2/20/2019 21:03,"6,591","136,02","68,44","-0,33","121,58","325,70","21,86","71,56","14,61","2,38","48,97","137,51","-4,26"
2/20/2019 21:03,"6,592","136,04","69,29","-0,19","121,50","326,64","21,69","71,22","14,75","2,27","48,86","137,10","-4,26"
2/20/2019 21:03,"6,593","135,91","69,46","0,08","121,66","327,11","21,91","71,14","14,77","2,40","48,76","137,08","-4,30"
2/20/2019 21:03,"6,594","136,29","70,01","-0,19","121,88","327,98","21,91","70,97","14,80","2,27","48,73","136,77","-4,21"
2/20/2019 21:03,"6,595","136,04","70,42","-0,28","122,18","328,37","22,04","70,84","14,94","2,54","48,57","136,89","-3,91"
2/20/2019 21:03,"6,596","135,91","70,91","-0,19","122,40","329,02","21,82","70,45","14,97","3,01","48,44","136,86","-3,82"
2/20/2019 21:03,"6,597","136,02","71,43","-0,03","122,35","329,77","21,69","70,14","14,80","2,62","48,23","135,80","-3,78"
2/20/2019 21:03,"6,598","135,91","71,76","-0,25","122,35","329,77","21,78","69,75","15,02","2,51","48,07","135,36","-3,87"
2/20/2019 21:03,"6,599","135,85","72,23","-0,36","122,78","330,51","21,82","69,81","14,97","2,60","47,86","135,23","-3,87"
2/20/2019 21:03,"6,600","135,85","72,64","-0,03","122,73","331,20","21,91","69,83","15,16","2,32","47,73","135,05","-3,91"
2/20/2019 21:03,"6,601","135,47","73,14","-0,11","122,92","331,41","21,78","69,56","15,02","2,40","47,60","134,58","-3,69"
2/20/2019 21:03,"6,602","135,60","73,58","-0,30","123,33","332,21","21,78","68,95","14,86","2,54","47,49","133,84","-4,04"
2/20/2019 21:03,"6,603","135,47","74,24","-0,08","123,38","333,01","21,91","69,00","15,02","2,46","47,18","133,66","-3,61"
2/20/2019 21:03,"6,604","135,49","74,82","-0,14","123,33","333,50","21,78","68,70","15,19","2,46","47,04","133,39","-3,65"
2/20/2019 21:03,"6,605","135,47","75,01","-0,19","123,49","333,77","21,78","68,50","15,32","2,51","47,10","133,44","-3,78"
2/20/2019 21:03,"6,606","135,22","75,56","-0,47","123,93","334,24","21,43","68,28","15,10","2,60","46,97","132,95","-3,82"
2/20/2019 21:03,"6,607","135,19","76,05","-0,17","124,07","335,14","21,56","68,00","15,32","2,38","46,81","132,51","-3,65"
2/20/2019 21:03,"6,608","135,16","76,66","0,03","124,20","336,05","21,34","67,67","15,24","2,54","46,62","132,07","-3,95"
2/20/2019 21:03,"6,609","135,03","76,91","-0,19","124,12","335,86","21,34","67,47","15,41","2,54","46,44","131,86","-3,74"
2/20/2019 21:03,"6,610","135,05","77,35","-0,11","124,26","336,55","21,52","67,50","15,32","2,38","46,44","131,64","-3,52"
2/20/2019 21:03,"6,611","134,61","77,81","-0,25","124,53","336,71","21,52","66,89","15,63","2,49","46,15","131,15","-3,39"
2/20/2019 21:03,"6,612","134,59","78,09","-0,03","124,59","337,23","21,43","66,64","15,49","2,65","46,10","130,88","-3,82"
2/20/2019 21:03,"6,613","134,39","78,55","0,03","124,64","337,62","21,65","66,47","15,32","2,54","45,86","130,20","-3,82"
2/20/2019 21:03,"6,614","134,28","79,08","-0,17","124,86","338,05","21,60","66,33","15,38","2,49","45,75","129,95","-3,74"
2/20/2019 21:03,"6,615","134,28","79,65","-0,19","124,67","338,41","21,91","66,00","15,76","2,68","45,44","129,88","-3,74"
2/20/2019 21:03,"6,616","134,34","79,71","-0,25","124,91","338,71","21,26","65,86","15,63","2,57","45,44","129,49","-3,82"
2/20/2019 21:03,"6,617","133,71","79,98","-0,47","124,91","338,13","21,34","65,69","15,85","2,60","45,28","129,42","-3,69"
2/20/2019 21:03,"6,618","133,60","80,23","-0,08","125,08","338,82","21,43","65,50","15,96","2,60","45,33","129,38","-3,35"
2/20/2019 21:03,"6,619","133,65","80,67","0,03","125,02","339,37","21,43","64,67","15,85","2,49","45,07","128,07","-3,26"
2/20/2019 21:03,"6,620","133,54","80,97","-0,25","125,10","339,37","21,30","64,56","15,93","2,68","44,96","128,13","-3,52"
2/20/2019 21:03,"6,621","133,43","81,14","-0,30","125,00","339,26","21,60","64,36","16,07","2,76","44,86","128,05","-2,91"
2/20/2019 21:03,"6,622","133,27","81,74","-0,03","125,16","340,14","21,43","64,11","15,98","2,40","44,59","127,09","-2,83"
2/20/2019 21:03,"6,623","133,02","82,18","-0,14","125,00","340,06","21,34","63,81","16,29","2,71","44,75","127,55","-3,00"
2/20/2019 21:03,"6,624","132,96","82,54","-0,11","125,19","340,58","21,30","63,61","16,48","2,54","44,33","126,96","-2,83"
2/20/2019 21:03,"6,625","132,66","82,82","-0,25","125,19","340,42","21,47","63,39","16,09","2,43","44,38","126,30","-2,78"
2/20/2019 21:03,"6,626","132,55","83,17","-0,22","125,35","340,86","21,26","63,22","16,53","2,49","44,23","126,47","-2,70"
2/20/2019 21:03,"6,627","132,19","83,37","-0,19","125,43","340,80","21,30","63,00","16,29","2,68","43,91","125,87","-2,57"
2/20/2019 21:03,"6,628","132,08","83,72","0,03","125,41","341,24","21,30","62,50","16,40","2,54","43,70","125,14","-2,57"
2/20/2019 21:03,"6,629","131,87","84,44","-0,19","125,57","341,68","21,43","62,33","16,31","2,65","43,49","124,79","-2,52"
2/20/2019 21:03,"6,630","131,51","84,38","-0,36","125,65","341,18","21,17","61,97","16,53","2,84","43,33","124,68","-2,96"
2/20/2019 21:03,"6,631","131,59","84,99","-0,19","125,71","342,09","21,56","62,00","16,51","2,49","43,20","124,19","-2,65"
2/20/2019 21:03,"6,632","131,51","85,48","-0,08","125,90","342,80","21,26","61,55","16,29","2,65","43,09","123,58","-2,83"
2/20/2019 21:03,"6,633","131,29","85,46","-0,19","126,03","342,58","21,56","61,30","16,53","2,65","42,96","123,45","-2,74"
2/20/2019 21:03,"6,634","130,74","85,92","-0,19","126,06","342,53","21,17","61,22","16,51","2,82","42,83","123,37","-2,48"
2/20/2019 21:03,"6,635","130,74","86,44","-0,03","126,17","343,33","21,43","60,94","16,40","2,54","42,91","122,79","-2,35"
2/20/2019 21:03,"6,636","130,44","86,55","-0,17","126,20","343,02","21,30","60,72","16,53","2,65","42,70","122,60","-2,39"
2/20/2019 21:03,"6,637","130,24","86,64","-0,08","126,39","343,19","21,21","60,69","16,45","2,71","42,43","122,28","-2,35"
2/20/2019 21:03,"6,638","129,89","87,10","-0,14","126,31","343,16","21,34","60,44","16,53","2,84","42,28","122,10","-2,48"
2/20/2019 21:03,"6,639","129,91","87,57","-0,25","126,50","343,73","21,60","60,28","16,51","2,92","42,33","122,04","-2,26"
2/20/2019 21:03,"6,640","129,75","87,71","-0,41","126,58","343,62","21,60","60,00","16,78","2,82","41,78","121,37","-2,31"
2/20/2019 21:03,"6,641","129,67","87,93","-0,41","126,53","343,71","21,47","59,67","16,72","2,71","41,72","120,82","-2,44"
2/20/2019 21:03,"6,642","129,36","88,45","0,03","126,61","344,45","21,47","59,33","16,72","2,43","41,62","120,11","-2,44"
2/20/2019 21:03,"6,643","129,09","88,73","-0,14","126,42","344,09","21,60","58,83","17,16","2,60","41,59","120,18","-2,61"
2/20/2019 21:03,"6,644","129,01","88,73","-0,19","126,88","344,42","21,39","58,66","17,14","2,65","41,49","119,94","-2,52"
2/20/2019 21:03,"6,645","128,87","89,28","-0,11","126,85","344,89","21,65","58,69","17,00","2,82","41,33","119,84","-2,57"
2/20/2019 21:03,"6,646","128,57","89,39","-0,19","126,88","344,64","21,82","58,39","17,16","2,76","41,46","119,77","-2,96"
