Z Left,Z Right
403.734511,498.460677
403.734511,499.223617
405.565566,499.528792
402.666396,499.986556
402.36122,499.528792
402.208633,500.291732
399.46205,500.139144
400.22499,498.765853
400.682754,499.071029
399.46205,499.223617
399.919814,499.833968
398.699111,498.155501
395.952529,498.918441
396.410293,499.071029
394.731826,499.071029
393.358535,499.833968
394.731826,500.44432
393.358535,501.359847
393.053359,501.359847
393.511123,502.58055
391.374892,503.496078
389.696425,503.953841
390.917129,504.259017
388.017959,504.869369
388.933486,505.47972
388.780898,506.395248
387.102431,505.784896
386.949843,507.310775
386.644668,505.937484
383.287734,507.310775
384.050674,507.921126
384.050674,508.836654
382.82997,510.667709
384.813613,510.820296
384.813613,511.888412
382.677383,511.735824
382.982558,513.109084
382.982558,513.109084
381.456679,513.872024
380.846328,514.940139
381.304092,515.703078
380.235976,516.008254
379.778213,517.381545
381.304092,517.991897
379.9308,518.754836
379.167861,520.738479
379.9308,521.34883
378.710097,523.942824
378.557509,524.095412
379.625625,525.316115
379.473037,526.231643
379.778213,526.994582
380.235976,527.299758
378.404922,527.452346
377.947158,528.825637
378.252334,529.588576
378.252334,529.435989
378.557509,530.656692
379.778213,529.893752
379.625625,530.961867
380.388564,530.961867
380.083388,531.572219
379.015273,533.403274
380.235976,534.471389
381.151504,535.997268
379.9308,535.692092
381.151504,537.523147
382.219619,538.591262
380.998916,539.354201
381.609267,540.269729
380.998916,539.964553
380.998916,540.269729
383.287734,539.049026
382.982558,538.591262
383.440322,538.438674
386.49208,537.828323
385.423965,538.74385
384.508437,538.286086
385.271377,538.74385
385.881728,539.354201
385.72914,539.201614
387.560195,539.354201
387.255019,539.049026
388.017959,540.117141
389.39125,540.574905
388.475722,541.795608
389.086074,542.863723
390.764541,541.948196
390.001601,542.253371
391.680068,542.100783
393.816299,543.321487
392.443008,543.321487
393.968886,543.321487
394.274062,543.931838
392.595595,543.77925
394.579238,543.931838
395.494765,543.931838
394.884414,545.152541
398.546523,545.610305
397.478408,546.068069
397.32582,547.593948
399.309463,547.44136
398.393935,547.746535
398.851699,547.593948
401.598281,547.593948
400.377578,548.967239
401.598281,548.967239
403.429336,551.256057
402.513808,551.561233
402.666396,551.866408
403.276748,552.781936
402.208633,553.544875
403.887099,554.460403
406.175918,556.749221
405.870742,558.732864
407.091445,558.732864
407.244033,558.580276
406.633681,559.800979
407.244033,559.495803
407.244033,559.953567
406.938857,560.563918
408.312148,561.326858
409.075088,561.479446
410.295791,561.632033
411.211318,561.937209
409.227675,561.632033
409.685439,562.394973
411.669082,563.768264
411.05873,565.141555
411.974258,566.667434
413.652724,567.735549
412.889785,568.956252
412.584609,569.10884
412.432021,568.956252
411.05873,571.245071
411.363906,569.87178
412.126845,570.634719
411.82167,570.939895
412.584609,570.329543
412.584609,570.329543
413.9579,568.803664
412.889785,568.651076
413.194961,569.566604
411.974258,568.345901
410.906142,569.261428
411.669082,570.329543
411.669082,569.261428
411.363906,569.10884
411.974258,569.719192
410.448379,570.024367
408.617324,568.651076
409.075088,570.024367
408.464736,570.329543
407.244033,569.10884
408.312148,569.261428
408.312148,569.10884
408.312148,569.10884
408.312148,567.888137
406.328506,567.430373
404.650039,568.498489
404.650039,567.125198
404.344863,566.667434
403.734511,567.125198
405.107802,566.362258
403.429336,565.141555
402.666396,564.988967
403.12416,566.057082
400.072402,564.07344
400.22499,562.394973
400.987929,562.242385
398.851699,561.021682
399.919814,560.106155
399.614638,558.885451
396.868056,559.648391
397.478408,557.969924
395.037002,558.580276
393.053359,559.038039
394.731826,557.664748
393.816299,557.817336
392.29042,557.664748
394.274062,557.359573
392.29042,556.138869
390.306777,556.138869
391.069717,555.223342
389.238662,552.171584
389.086074,551.713821
391.069717,552.171584
389.086074,550.035354
389.543838,549.119826
390.764541,548.814651
388.475722,548.662063
388.017959,546.525832
388.62831,546.983596
387.102431,547.288772
389.696425,546.67842
390.154189,547.136184
388.780898,547.746535
389.696425,548.204299
390.001601,547.44136
388.017959,547.136184
389.543838,546.983596
388.475722,544.999953
387.865371,544.999953
390.459365,544.694778
390.611953,543.77925
390.459365,542.253371
391.832656,541.185256
390.459365,542.100783
390.611953,540.574905
392.595595,540.117141
391.985244,539.659377
393.358535,539.354201
394.884414,539.506789
393.816299,538.74385
394.274062,539.506789
394.884414,537.98091
393.358535,537.370559
395.342177,537.217971
396.562881,536.607619
395.952529,536.149856
397.783584,535.692092
398.546523,536.149856
397.478408,534.013625
397.936172,532.94551
397.783584,533.098098
397.478408,531.877395
398.241347,531.419631
399.309463,531.114455
399.004287,530.656692
399.156875,529.130813
398.851699,527.452346
398.546523,528.520461
399.309463,525.468703
398.699111,524.400588
399.004287,522.722121
400.377578,522.874709
400.22499,521.196242
400.22499,521.196242
399.46205,520.128127
400.682754,520.280715
398.851699,518.907424
397.478408,518.754836
399.309463,519.365188
398.546523,518.602248
397.936172,518.144485
400.072402,518.144485
399.156875,518.602248
398.088759,516.923782
399.156875,515.55049
397.478408,515.397903
397.478408,514.177199
398.241347,513.566848
397.020644,513.41426
398.241347,513.261672
397.783584,512.040969
395.342177,510.820296
395.037002,512.346145
395.18959,511.888412
393.511123,512.193557
395.037002,514.329787
395.18959,515.55049
394.274062,516.008254
395.342177,516.31343
394.731826,518.602248
392.137832,518.144485
392.595595,517.839309
391.680068,519.822951
391.680068,521.34883
393.053359,521.501418
392.137832,521.654006
390.917129,522.264358
392.748183,521.959182
390.459365,522.416946
390.764541,525.926467
393.358535,526.841994
392.137832,527.604934
393.816299,528.215285
395.799941,529.588576
394.274062,529.741164
395.952529,530.80928
397.478408,534.013625
396.410293,534.166213
398.851699,534.013625
400.987929,536.302444
401.293105,536.607619
404.955215,537.370559
404.955215,538.286086
405.26039,540.727492
408.464736,541.032668
408.769912,542.558547
409.990615,543.77925
412.432021,543.77925
412.432021,544.54219
414.415664,545.152541
416.399306,545.915481
414.72084,546.068069
417.009658,546.831008
418.230361,547.899123
417.772597,546.525832
419.75624,546.525832
421.739883,546.831008
422.045058,547.44136
422.960586,547.593948
423.570937,547.899123
423.113174,549.57759
423.265761,549.730178
423.570937,549.882766
423.723525,551.408645
424.486465,551.561233
424.639052,553.239699
425.249404,552.934524
425.249404,554.155227
423.570937,553.697463
423.113174,552.629348
424.639052,552.629348
423.723525,550.645705
422.807998,550.798293
425.096816,550.645705
424.181289,550.493117
421.89247,549.119826
422.197646,548.967239
420.824355,548.662063
419.908828,547.593948
420.671767,547.593948
419.75624,548.662063
420.976943,548.356887
420.366592,548.356887
419.145888,548.814651
418.840713,548.967239
417.467422,546.983596
416.246718,546.220657
416.551894,546.220657
416.704482,545.762893
415.788955,545.610305
415.026015,544.999953
414.72084,543.321487
412.889785,541.948196
413.194961,541.337844
413.500136,542.405959
411.669082,541.490432
413.347549,541.032668
413.652724,541.185256
412.737197,540.269729
412.737197,540.269729
413.652724,540.117141
411.82167,539.354201
409.532851,538.896438
411.05873,537.675735
410.448379,538.591262
409.685439,539.201614
411.516494,538.286086
410.753554,539.049026
410.295791,538.438674
410.906142,538.133498
409.075088,537.675735
409.838027,539.354201
411.05873,539.811965
409.532851,538.896438
411.05873,539.964553
411.669082,539.354201
409.075088,538.591262
409.838027,539.506789
409.380263,538.896438
407.854384,539.049026
409.990615,537.828323
409.380263,538.74385
408.9225,537.98091
410.906142,537.828323
410.295791,537.828323
408.769912,538.438674
410.143203,539.506789
408.312148,540.117141
408.617324,541.490432
410.295791,542.100783
409.075088,541.795608
409.685439,543.168899
410.143203,543.016311
407.854384,543.168899
408.006972,543.016311
409.380263,542.253371
407.854384,541.948196
409.838027,540.727492
411.05873,541.032668
410.753554,540.574905
410.753554,539.811965
411.363906,540.422317
408.769912,540.574905
410.600967,540.574905
410.448379,540.727492
409.532851,540.727492
412.126845,541.032668
412.126845,541.490432
411.363906,542.558547
412.889785,542.711135
411.363906,543.321487
411.974258,541.948196
413.805312,541.948196
413.042373,542.405959
413.500136,541.64302
415.178603,541.032668
414.415664,540.574905
413.652724,540.727492
414.72084,541.032668
413.500136,539.354201
414.568252,539.659377
415.788955,540.117141
416.399306,540.88008
417.314834,539.354201
417.162246,540.117141
417.009658,540.269729
417.314834,539.811965
417.009658,538.133498
416.094131,537.217971
417.314834,537.98091
418.688125,537.98091
418.382949,537.217971
418.688125,537.98091
417.772597,536.912795
417.314834,537.370559
418.688125,537.217971
418.840713,536.607619
418.535537,536.455032
420.671767,535.84468
421.282119,535.997268
419.75624,535.234328
420.824355,534.471389
420.061416,533.708449
419.603652,532.029983
420.671767,530.80928
419.908828,529.588576
420.824355,530.04634
422.807998,528.673049
421.129531,528.367873
421.587295,528.367873
421.89247,527.91011
420.824355,528.825637
421.129531,527.757522
422.65541,528.215285
421.739883,528.215285
422.807998,528.978225
422.807998,528.978225
422.807998,528.673049
420.976943,527.452346
421.587295,526.994582
421.739883,525.773879
420.976943,524.705764
422.65541,524.095412
422.197646,523.179885
421.89247,523.637649
424.333877,522.416946
423.723525,522.264358
422.045058,521.654006
423.418349,520.738479
422.350234,521.654006
421.89247,521.196242
423.723525,522.11177
423.570937,522.11177
423.876113,523.179885
424.181289,523.027297
421.129531,521.196242
421.89247,521.806594
424.486465,521.959182
422.807998,522.11177
423.723525,521.959182
424.79164,521.806594
423.723525,521.043655
423.570937,519.517776
421.739883,519.2126
420.214004,519.060012
422.960586,519.2126
422.197646,520.585891
422.350234,519.822951
424.028701,519.822951
423.113174,518.907424
421.587295,518.754836
422.65541,517.839309
421.89247,517.381545
422.197646,518.754836
423.876113,518.602248
422.197646,518.602248
422.502822,517.534133
423.570937,517.686721
422.350234,517.686721
421.434707,517.534133
421.434707,518.144485
421.739883,518.297073
422.807998,518.144485
423.265761,517.839309
422.045058,516.923782
423.570937,516.160842
422.960586,515.855666
421.739883,516.31343
422.502822,514.940139
422.350234,513.566848
421.739883,513.566848
422.960586,512.651321
422.960586,512.193557
422.65541,511.583236
422.960586,511.583236
421.89247,512.651321
421.434707,512.346145
422.960586,512.956496
423.113174,512.498733
423.265761,512.346145
423.876113,512.040969
422.807998,511.27806
422.960586,512.498733
422.807998,510.667709
421.89247,510.057357
421.587295,508.226302
423.265761,507.768539
423.265761,507.921126
423.265761,506.090072
424.028701,506.24266
423.570937,505.632308
422.960586,505.47972
422.807998,505.327132
422.502822,505.632308
423.570937,506.24266
425.096816,505.174544
423.265761,506.090072
423.723525,505.47972
423.723525,506.700423
422.350234,506.395248
423.265761,505.327132
424.486465,505.784896
423.418349,505.021957
425.096816,504.564193
425.55458,504.411605
424.028701,503.496078
426.012343,503.496078
424.639052,503.190902
423.113174,503.34349
425.707168,503.190902
424.639052,502.733138
424.639052,503.038314
426.927871,503.34349
425.707168,503.648666
425.859756,502.885726
427.385634,502.733138
425.401992,501.512435
426.927871,501.665023
426.927871,501.665023
428.758925,502.275375
427.080459,501.359847
428.606338,502.275375
429.521865,501.817611
427.995986,501.970199
428.45375,502.427962
428.45375,502.885726
427.843398,502.885726
430.437392,502.122787
429.979629,502.275375
430.132217,501.970199
431.810683,502.275375
431.047744,501.970199
430.132217,500.749496
432.573623,500.902084
431.200332,499.528792
431.200332,499.071029
433.336562,499.223617
432.726211,498.918441
433.183974,499.833968
434.709853,499.071029
432.268447,500.596908
433.031386,500.596908
434.25209,501.207259
433.641738,503.190902
435.930556,503.190902
437.303847,504.411605
436.083144,503.801253
436.38832,504.106429
435.625381,503.190902
434.862441,502.122787
435.930556,502.122787
436.540908,501.512435
435.930556,501.665023
438.066787,500.902084
437.303847,500.596908
437.914199,501.207259
438.066787,500.44432
436.38832,500.902084
436.998672,501.207259
439.745254,502.275375
439.745254,502.58055
439.897842,502.275375
440.355605,503.038314
439.134902,502.427962
439.134902,503.34349
439.28749,502.275375
438.829726,502.885726
439.745254,503.496078
441.576308,503.496078
441.881484,504.106429
441.271133,501.970199
442.491836,501.970199
440.965957,502.122787
441.728896,502.122787
442.644424,502.733138
442.339248,502.733138
443.712539,503.038314
444.170302,502.427962
443.102187,501.970199
443.712539,502.122787
443.407363,500.44432
442.797011,501.359847
444.628066,500.749496
444.628066,501.359847
444.32289,501.207259
446.611709,500.291732
446.306533,499.986556
445.848769,500.596908
446.764297,501.665023
446.153945,502.122787
445.543593,502.122787
448.137588,502.733138
447.527236,501.359847
447.069472,501.054671
448.747939,499.833968
447.679824,499.223617
448.290175,499.223617
449.510879,499.071029
448.747939,498.460677
449.510879,497.239974
450.426406,496.629623
449.816054,496.629623
451.341933,496.477035
452.257461,497.239974
449.968642,497.54515
449.816054,497.850326
449.358291,497.54515
449.510879,498.460677
451.952285,499.528792
452.867812,499.223617
450.88417,498.613265
452.410049,498.308089
451.189345,498.460677
450.731582,498.613265
453.172988,498.002914
451.799697,497.54515
451.494521,496.019271
453.478164,495.714095
451.647109,496.477035
451.799697,496.934798
451.799697,496.934798
451.647109,496.477035
448.900527,495.866683
451.036758,497.087386
453.0204,496.324447
451.189345,496.477035
452.562636,496.019271
453.172988,496.477035
450.426406,496.477035
451.189345,496.171859
451.189345,496.78221
450.12123,495.714095
451.952285,495.408919
450.426406,495.714095
449.816054,495.103744
451.341933,496.477035
450.88417,496.629623
449.358291,496.324447
450.12123,495.561507
449.663467,495.561507
450.731582,496.019271
451.494521,494.951156
449.968642,494.798568
450.426406,494.64598
451.799697,493.577865
449.205703,493.120101
449.510879,492.357162
450.12123,491.594222
449.205703,490.983871
450.12123,491.289046
451.341933,492.50975
450.426406,492.204574
450.88417,492.967513
449.510879,492.662337
448.137588,492.967513
450.578994,493.577865
450.731582,493.425277
449.053115,493.577865
450.426406,493.425277
449.816054,492.50975
449.510879,491.74681
449.358291,490.526107
447.985,489.915755
448.595351,489.000228
449.968642,489.152816
449.205703,488.084701
449.968642,488.542464
450.731582,488.542464
449.205703,487.321761
447.985,487.932113
448.900527,488.084701
449.510879,489.457992
448.595351,488.84764
448.900527,488.695052
448.900527,489.000228
448.900527,488.84764
449.205703,488.389876
447.069472,487.169173
447.679824,487.626937
449.205703,487.779525
447.679824,486.863998
447.832412,485.94847
449.358291,484.727767
448.747939,485.795882
449.205703,484.880355
447.374648,483.964828
446.306533,485.032943
447.527236,484.575179
447.22206,484.880355
445.848769,483.964828
448.595351,484.117416
448.595351,483.201888
447.22206,482.286361
447.679824,481.981185
446.153945,481.370834
446.001357,482.133773
448.137588,482.591537
447.527236,482.438949
448.442763,482.744125
449.968642,482.438949
447.527236,483.659652
446.916884,483.0493
447.679824,483.0493
446.306533,483.354476
448.747939,483.659652
449.358291,483.507064
448.747939,482.286361
449.510879,481.981185
450.273818,482.591537
447.832412,481.676009
448.747939,481.523421
447.985,480.760482
448.442763,482.438949
450.578994,481.218246
449.053115,480.607894
448.290175,481.523421
450.578994,483.354476
449.358291,484.422591
447.527236,483.964828
449.510879,484.575179
448.900527,485.338119
450.426406,485.94847
450.426406,485.94847
452.257461,485.338119
450.12123,483.354476
450.12123,484.727767
451.341933,484.575179
449.510879,483.354476
450.426406,482.896712
450.88417,481.676009
450.426406,482.896712
452.562636,481.676009
451.799697,481.370834
450.578994,481.676009
451.952285,483.0493
451.799697,483.354476
450.731582,481.828597
452.257461,482.591537
452.257461,483.201888
452.562636,483.81224
453.172988,483.507064
452.562636,483.0493
451.189345,484.727767
452.104873,484.270003
451.494521,484.270003
452.104873,483.964828
453.172988,483.507064
453.325576,483.81224
453.478164,483.659652
453.78334,484.117416
452.715224,484.422591
452.867812,484.422591
453.0204,484.575179
452.562636,484.117416
453.325576,485.185531
455.004043,484.727767
453.0204,484.422591
452.715224,483.81224
453.478164,483.659652
452.104873,484.117416
452.104873,483.201888
453.0204,483.964828
453.325576,484.575179
454.088515,485.185531
453.325576,485.795882
451.799697,485.795882
452.410049,486.71141
452.257461,487.321761
450.731582,486.71141
451.341933,486.101058
451.494521,487.016585
452.257461,486.863998
453.478164,485.185531
451.036758,485.185531
450.578994,484.270003
452.257461,484.270003
451.952285,483.659652
450.426406,483.201888
452.562636,483.354476
451.799697,482.896712
452.257461,483.81224
452.867812,484.117416
449.968642,483.81224
449.968642,484.422591
452.410049,484.727767
451.341933,486.101058
451.647109,485.795882
453.0204,485.490707
452.562636,485.795882
453.935927,484.727767
452.867812,484.575179
449.816054,483.507064
453.478164,483.659652
452.867812,483.0493
452.257461,482.286361
453.78334,482.286361
453.325576,481.828597
452.257461,482.438949
454.851455,482.744125
452.867812,482.744125
452.867812,482.896712
454.698867,482.591537
454.393691,483.507064
455.766982,483.964828
456.682509,483.201888
454.088515,482.286361
454.851455,482.591537
456.224746,483.659652
454.393691,483.964828
454.851455,483.354476
455.156631,483.0493
455.156631,482.896712
457.598037,483.354476
456.987685,483.0493
455.004043,482.438949
455.91957,482.286361
455.91957,483.0493
455.461806,483.0493
456.377334,482.438949
457.140273,483.0493
456.682509,481.370834
457.598037,481.370834
455.766982,479.997542
455.766982,479.997542
455.156631,480.760482
456.682509,481.523421
455.91957,480.15013
455.91957,480.91307
457.598037,480.607894
457.140273,481.218246
458.208388,482.591537
458.0558,482.591537
455.91957,483.0493
456.072158,482.896712
457.292861,483.507064
456.987685,483.0493
457.598037,482.438949
458.0558,480.91307
456.987685,480.455306
457.292861,481.676009
456.682509,480.91307
456.224746,480.15013
456.987685,479.997542
457.598037,479.997542
457.903213,480.15013
459.581679,479.539779
457.750625,480.302718
456.835097,481.523421
457.598037,481.981185
457.140273,481.981185
456.224746,482.438949
458.208388,483.0493
459.123916,482.286361
458.208388,482.438949
459.276504,482.133773
458.666152,482.744125
458.666152,482.896712
459.886855,481.523421
458.666152,480.455306
459.276504,479.539779
460.95497,479.997542
460.649795,481.676009
460.802383,481.218246
460.192031,480.607894
458.360976,480.760482
460.039443,481.218246
461.107558,481.370834
458.971328,479.997542
460.802383,479.997542
461.870498,479.997542
460.95497,481.065658
462.328261,480.760482
460.95497,480.455306
459.886855,480.760482
462.480849,480.15013
461.412734,480.91307
460.344619,481.218246
462.938613,481.828597
461.260146,481.981185
461.870498,481.676009
462.023086,481.676009
460.649795,480.760482
461.260146,481.065658
463.243789,481.065658
461.71791,480.760482
463.396377,480.455306
464.159316,478.929427
461.565322,478.471664
462.175674,478.624251
461.71791,478.319076
460.192031,478.166488
462.175674,478.166488
461.412734,479.997542
461.260146,479.692367
462.938613,480.455306
462.023086,480.455306
459.886855,479.844955
461.565322,480.607894
461.260146,480.455306
461.107558,480.607894
462.938613,479.997542
461.71791,478.776839
462.175674,477.708724
462.023086,477.403548
459.734267,476.945785
459.429092,475.877669
460.95497,476.793197
459.581679,476.335433
461.412734,476.030257
462.480849,476.030257
460.649795,476.488021
461.870498,476.945785
461.412734,476.793197
460.497207,478.471664
461.412734,479.234603
461.260146,478.624251
460.192031,478.166488
462.175674,477.861312
461.260146,477.708724
460.344619,478.0139
460.802383,477.556136
459.429092,477.25096
460.344619,477.098373
462.633437,477.708724
461.71791,476.945785
461.71791,476.945785
461.870498,476.335433
462.938613,476.488021
462.480849,476.640609
462.175674,477.556136
462.175674,477.403548
461.71791,477.403548
462.023086,477.403548
462.938613,475.725082
462.633437,476.335433
463.091201,476.030257
463.701552,476.945785
463.091201,477.25096
462.938613,477.098373
463.85414,477.861312
463.243789,477.25096
464.159316,477.861312
465.990371,477.861312
463.85414,477.861312
464.464492,478.624251
463.85414,477.861312
462.175674,478.624251
464.006728,478.0139
464.159316,477.403548
463.701552,476.945785
465.837783,476.793197
465.837783,477.098373
465.074843,476.335433
466.142959,477.098373
464.769668,477.098373
464.159316,477.098373
465.685195,477.403548
465.074843,477.556136
465.837783,479.539779
466.905898,480.15013
465.532607,480.302718
464.311904,481.065658
464.922256,481.218246
464.159316,481.981185
466.295547,481.218246
466.75331,480.91307
465.990371,479.844955
466.905898,479.082015
466.600722,479.539779
464.311904,478.471664
465.685195,478.776839
465.532607,478.929427
464.61708,478.776839
465.227431,478.319076
465.837783,478.624251
464.464492,479.997542
467.363662,479.997542
465.532607,480.15013
463.548965,480.455306
466.448134,480.607894
465.685195,480.91307
464.464492,479.387191
467.058486,480.455306
465.685195,480.302718
465.532607,480.302718
466.600722,480.15013
464.006728,479.082015
464.464492,479.234603
465.990371,477.861312
464.311904,479.082015
466.448134,479.082015
466.905898,479.234603
464.769668,479.082015
466.448134,478.624251
465.532607,478.471664
463.85414,477.861312
465.837783,476.945785
465.074843,476.945785
463.85414,476.640609
466.295547,477.403548
465.532607,476.945785
464.311904,477.25096
465.074843,476.793197
463.396377,476.488021
464.006728,477.708724
465.685195,477.708724
464.769668,478.776839
465.837783,479.082015
466.600722,478.929427
464.159316,478.0139
463.701552,477.556136
464.61708,477.403548
463.091201,476.793197
464.769668,476.945785
465.074843,476.640609
464.769668,476.182845
465.990371,476.182845
465.380019,474.656966
463.701552,475.267318
464.464492,475.572494
464.61708,476.793197
464.61708,478.319076
465.227431,478.471664
465.074843,478.624251
464.464492,478.776839
464.922256,479.234603
462.480849,479.844955
462.480849,479.844955
462.328261,479.692367
463.85414,480.15013
463.548965,479.082015
463.091201,479.234603
465.685195,478.624251
464.464492,477.708724
464.769668,478.166488
464.159316,478.776839
463.396377,479.234603
463.396377,479.082015
464.006728,479.692367
463.701552,479.844955
464.464492,480.15013
464.769668,480.302718
463.396377,481.218246
463.701552,482.744125
463.396377,482.591537
463.243789,482.744125
463.091201,482.896712
464.61708,482.286361
463.701552,482.438949
464.464492,482.591537
464.464492,483.507064
462.633437,483.964828
462.633437,482.896712
462.633437,483.507064
462.175674,483.507064
463.091201,483.507064
463.243789,483.354476
462.633437,484.270003
463.701552,484.117416
462.786025,483.964828
461.107558,483.964828
463.396377,482.744125
462.328261,482.896712
461.260146,483.354476
463.701552,482.896712
462.786025,484.117416
461.71791,483.964828
462.328261,485.338119
460.649795,485.185531
460.802383,485.643294
462.633437,485.94847
460.802383,486.101058
462.023086,486.71141
463.548965,486.863998
461.260146,487.016585
462.175674,486.863998
461.107558,485.490707
459.276504,485.490707
461.107558,484.880355
460.802383,485.185531
459.886855,484.727767
461.870498,484.880355
460.802383,484.880355
459.276504,484.727767
459.886855,485.490707
458.81874,485.643294
458.666152,486.863998
460.95497,487.779525
460.344619,487.932113
460.497207,490.220931
460.95497,489.61058
458.208388,489.763167
457.292861,489.152816
458.81874,488.84764
456.987685,488.695052
457.750625,488.237289
459.581679,488.084701
457.750625,487.474349
459.581679,487.932113
459.123916,487.779525
456.682509,487.169173
458.0558,487.626937
458.0558,487.932113
456.987685,488.695052
459.276504,489.305404
457.903213,489.305404
456.529922,489.152816
457.445449,488.695052
455.461806,489.61058
455.309218,488.84764
456.682509,489.000228
455.766982,489.457992
456.682509,489.915755
458.513564,490.068343
457.445449,489.763167
456.987685,489.915755
456.377334,489.763167
454.851455,489.61058
455.309218,489.915755
456.835097,489.763167
456.529922,490.831283
456.377334,490.068343
456.072158,489.61058
455.309218,488.695052
455.614394,488.237289
455.614394,488.389876
454.698867,487.779525
456.224746,488.695052
456.529922,487.932113
456.529922,487.932113
455.91957,487.779525
456.072158,488.542464
455.461806,488.84764
453.325576,489.457992
454.546279,490.068343
454.241103,490.831283
454.241103,491.594222
455.461806,491.136459
455.309218,492.051986
454.546279,490.983871
455.004043,490.068343
454.088515,489.457992
454.088515,489.61058
455.766982,490.068343
454.851455,488.542464
454.088515,487.932113
455.309218,487.626937
454.393691,487.932113
454.241103,488.542464
454.851455,489.000228
452.562636,489.152816
452.867812,489.152816
454.241103,489.763167
454.088515,491.136459
455.156631,491.441634
455.91957,491.289046
453.630752,490.373519
452.867812,491.441634
453.172988,491.441634
452.410049,491.899398
454.241103,491.74681
453.78334,489.763167
452.867812,489.61058
454.546279,489.152816
453.630752,489.915755
451.189345,490.678695
452.410049,490.068343
452.562636,490.831283
452.257461,490.831283
454.546279,491.136459
454.088515,490.983871
452.562636,490.983871
453.78334,490.831283
451.799697,490.678695
451.341933,491.74681
453.935927,491.289046
451.952285,491.74681
452.410049,490.983871
454.241103,491.594222
453.0204,492.204574
453.78334,492.814925
453.630752,492.814925
451.494521,492.357162
452.715224,492.357162
453.935927,491.594222
453.0204,492.204574
454.393691,492.662337
453.78334,492.357162
451.494521,491.899398
452.715224,491.136459
451.494521,490.678695
451.189345,490.831283
452.715224,489.915755
451.799697,490.220931
451.799697,490.678695
453.78334,491.136459
452.104873,491.899398
451.189345,491.594222
450.88417,491.74681
450.12123,493.120101
450.88417,493.730453
452.104873,494.340804
450.426406,493.272689
450.273818,493.272689
451.189345,491.899398
449.968642,492.204574
449.968642,491.136459
450.426406,490.678695
449.053115,490.373519
450.273818,490.526107
451.647109,491.289046
450.426406,491.136459
449.968642,490.220931
448.595351,490.373519
446.916884,490.831283
448.290175,492.204574
448.747939,492.814925
447.679824,493.425277
448.900527,493.120101
448.137588,493.272689
447.985,493.577865
447.679824,492.662337
447.374648,493.730453
446.916884,493.730453
447.832412,493.425277
447.374648,493.730453
447.069472,492.50975
447.985,492.50975
446.916884,493.120101
445.848769,493.120101
445.848769,493.120101
446.001357,492.967513
446.001357,494.035628
445.391006,494.493392
447.374648,493.730453
446.764297,494.188216
446.611709,493.272689
448.137588,493.577865
446.459121,493.883041
445.08583,494.035628
445.238418,495.256332
444.475478,494.951156
445.08583,494.951156
446.001357,496.019271
445.238418,495.714095
445.543593,497.239974
445.238418,496.78221
443.254775,497.697738
444.017715,496.934798
444.170302,497.392562
442.797011,497.54515
445.543593,497.239974
444.170302,496.934798
442.949599,496.171859
443.712539,496.477035
442.491836,496.934798
440.965957,496.629623
442.644424,496.629623
442.339248,496.171859
442.339248,496.934798
444.017715,497.392562
442.797011,499.223617
442.339248,499.986556
442.491836,499.528792
440.660781,501.207259
441.881484,501.512435
443.254775,502.122787
440.965957,502.275375
441.728896,500.291732
442.491836,500.902084
440.965957,500.749496
441.118545,500.902084
441.42372,501.359847
439.440078,501.054671
442.034072,500.44432
441.728896,499.986556
441.42372,500.902084
443.102187,501.512435
441.881484,502.275375
439.745254,503.038314
441.728896,502.733138
440.355605,504.106429
440.965957,503.953841
442.797011,505.327132
441.271133,503.953841
441.576308,504.716781
443.559951,505.784896
440.965957,505.327132
441.271133,505.47972
442.18666,504.411605
441.576308,504.716781
443.254775,505.021957
444.32289,505.174544
441.728896,505.937484
442.18666,505.174544
441.881484,506.24266
440.965957,505.784896
441.881484,505.937484
442.491836,506.090072
441.271133,505.174544
443.559951,506.700423
442.949599,505.327132
441.728896,505.937484
441.881484,505.937484
441.118545,505.937484
441.576308,506.700423
441.881484,506.853011
441.118545,507.768539
441.728896,508.37889
442.034072,508.684066
440.660781,509.599593
439.897842,509.294417
440.508193,509.599593
440.203017,509.14183
440.203017,509.447005
441.881484,508.684066
441.576308,508.531478
441.881484,508.836654
441.881484,507.768539
439.592666,507.463363
439.28749,506.547835
440.050429,507.310775
439.745254,507.615951
439.897842,507.463363
440.050429,508.37889
439.897842,508.836654
439.897842,510.057357
439.592666,509.599593
437.609023,509.904769
439.134902,510.972884
439.440078,511.125472
438.677138,510.972884
438.677138,510.972884
438.829726,510.820296
439.134902,510.057357
436.998672,510.515121
437.609023,509.14183
436.540908,509.447005
436.083144,508.684066
436.998672,509.14183
436.693496,509.294417
436.38832,509.14183
438.219375,509.599593
436.540908,509.447005
435.015029,509.599593
436.235732,509.904769
435.930556,510.209945
436.083144,511.888412
436.998672,510.209945
435.320205,510.515121
435.777968,510.057357
436.540908,511.27806
434.099502,510.820296
433.946914,511.125472
435.472793,511.888412
433.794326,511.888412
435.930556,513.109145
436.083144,512.04103
434.557265,512.04103
435.625381,512.651382
435.167617,512.956557
431.658095,513.261733
433.946914,512.803969
433.336562,512.651382
432.878799,512.346206
435.320205,511.27806
433.336562,511.27806
433.031386,510.972884
434.709853,511.888412
432.573623,511.430648
432.726211,511.430648
434.709853,512.346206
432.573623,512.651382
433.946914,514.024673
434.557265,514.177261
